edition_name,chapter,variance_from_sentence_consensus__by_chapter,variance_from_word_consensus__by_chapter
adventuresofhuck00twaiiala-HuckFinn.json,31,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,32,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,33,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,34,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,35,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,36,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,37,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,38,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,39,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,40,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,41,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,42,nan,nan
adventuresofhuck00twaiiala-HuckFinn.json,43,nan,nan
adventuresofhuck00twaiuoft-HuckFinn.json,1,0.0,0.02320185614849188
adventuresofhuck00twaiuoft-HuckFinn.json,2,0.0,-0.030564263322884012
adventuresofhuck00twaiuoft-HuckFinn.json,3,0.0,-0.03540772532188841
adventuresofhuck00twaiuoft-HuckFinn.json,4,0.0,-0.03888888888888889
adventuresofhuck00twaiuoft-HuckFinn.json,5,-0.023255813953488372,-0.022483940042826552
adventuresofhuck00twaiuoft-HuckFinn.json,6,0.0,-0.009272467902995721
adventuresofhuck00twaiuoft-HuckFinn.json,7,0.0,-0.0078003120124804995
adventuresofhuck00twaiuoft-HuckFinn.json,8,0.0,-0.0720164609053498
adventuresofhuck00twaiuoft-HuckFinn.json,9,0.0,-0.005747126436781609
adventuresofhuck00twaiuoft-HuckFinn.json,10,0.0,-0.03991130820399113
adventuresofhuck00twaiuoft-HuckFinn.json,11,0.0,-0.06540697674418605
adventuresofhuck00twaiuoft-HuckFinn.json,12,0.0,-0.016602809706257982
adventuresofhuck00twaiuoft-HuckFinn.json,13,0.0,-0.042704626334519574
adventuresofhuck00twaiuoft-HuckFinn.json,14,0.0,-0.10978260869565218
adventuresofhuck00twaiuoft-HuckFinn.json,15,0.0,-0.04260450160771704
adventuresofhuck00twaiuoft-HuckFinn.json,16,0.0,-0.034722222222222224
adventuresofhuck00twaiuoft-HuckFinn.json,17,0.0,-0.032219570405727926
adventuresofhuck00twaiuoft-HuckFinn.json,18,0.0,-0.014050387596899225
adventuresofhuck00twaiuoft-HuckFinn.json,19,0.0,0.015945330296127564
adventuresofhuck00twaiuoft-HuckFinn.json,20,0.0,-0.02090032154340836
adventuresofhuck00twaiuoft-HuckFinn.json,21,0.0,0.006776379477250726
adventuresofhuck00twaiuoft-HuckFinn.json,22,0.0,0.03354632587859425
adventuresofhuck00twaiuoft-HuckFinn.json,23,-0.01818181818181818,0.02074074074074074
adventuresofhuck00twaiuoft-HuckFinn.json,24,0.0,0.008982035928143712
adventuresofhuck00twaiuoft-HuckFinn.json,25,0.0,0.03333333333333333
adventuresofhuck00twaiuoft-HuckFinn.json,26,0.0,-0.01951951951951952
adventuresofhuck00twaiuoft-HuckFinn.json,27,0.0,-0.01002865329512894
adventuresofhuck00twaiuoft-HuckFinn.json,28,0.0,-0.018072289156626505
adventuresofhuck00twaiuoft-HuckFinn.json,29,0.0,0.020564042303172738
adventuresofhuck00twaiuoft-HuckFinn.json,30,0.0,0.027848101265822784
adventuresofhuck00twaiuoft-HuckFinn.json,31,0.0,2.3444584382871536
adventuresofhuck00twaiuoft-HuckFinn.json,32,nan,1.0481366459627328
adventuresofhuck00twaiuoft-HuckFinn.json,33,nan,nan
adventuresofhuck00twaiuoft-HuckFinn.json,34,0.0,-0.04058721934369603
adventuresofhuck00twaiuoft-HuckFinn.json,35,0.0,-0.0015923566878980893
adventuresofhuck00twaiuoft-HuckFinn.json,36,0.0,-0.013559322033898305
adventuresofhuck00twaiuoft-HuckFinn.json,37,0.0,-0.010115606936416185
adventuresofhuck00twaiuoft-HuckFinn.json,38,0.0,-0.028718703976435934
adventuresofhuck00twaiuoft-HuckFinn.json,39,0.017241379310344827,-0.030303030303030304
adventuresofhuck00twaiuoft-HuckFinn.json,40,0.0,-0.03803486529318542
adventuresofhuck00twaiuoft-HuckFinn.json,41,0.0,0.020149253731343283
adventuresofhuck00twaiuoft-HuckFinn.json,42,0.0,0.02671232876712329
adventuresofhuck00twaiuoft-HuckFinn.json,43,0.0,-0.03802281368821293
adventuresofhuck1904twai-HuckFinn.json,1,0.0,-11.527027027027026
adventuresofhuck1904twai-HuckFinn.json,2,0.0,-0.00703125
adventuresofhuck1904twai-HuckFinn.json,3,0.0,-0.0075107296137339056
adventuresofhuck1904twai-HuckFinn.json,4,0.0,-0.005543237250554324
adventuresofhuck1904twai-HuckFinn.json,5,0.0,0.018318965517241378
adventuresofhuck1904twai-HuckFinn.json,6,0.0,0.023571428571428573
adventuresofhuck1904twai-HuckFinn.json,7,0.0,0.03453689167974882
adventuresofhuck1904twai-HuckFinn.json,8,0.0,-0.013415892672858616
adventuresofhuck1904twai-HuckFinn.json,9,0.0,0.034482758620689655
adventuresofhuck1904twai-HuckFinn.json,10,0.0,-0.03153153153153153
adventuresofhuck1904twai-HuckFinn.json,11,0.0,-0.00363901018922853
adventuresofhuck1904twai-HuckFinn.json,12,0.0,-0.0037831021437578815
adventuresofhuck1904twai-HuckFinn.json,13,0.0,0.016042780748663103
adventuresofhuck1904twai-HuckFinn.json,14,0.0,-0.03152173913043478
adventuresofhuck1904twai-HuckFinn.json,15,0.0,-0.023274478330658106
adventuresofhuck1904twai-HuckFinn.json,16,0.0,0.002512562814070352
adventuresofhuck1904twai-HuckFinn.json,17,0.0,0.022727272727272728
adventuresofhuck1904twai-HuckFinn.json,18,0.0,0.03886756238003839
adventuresofhuck1904twai-HuckFinn.json,19,0.0,0.07061503416856492
adventuresofhuck1904twai-HuckFinn.json,20,0.0,0.03048128342245989
adventuresofhuck1904twai-HuckFinn.json,21,0.0,0.04961089494163424
adventuresofhuck1904twai-HuckFinn.json,22,0.0,0.06962025316455696
adventuresofhuck1904twai-HuckFinn.json,23,0.02040816326530612,0.06865671641791045
adventuresofhuck1904twai-HuckFinn.json,24,0.0,0.05247376311844078
adventuresofhuck1904twai-HuckFinn.json,25,0.0,0.07048748353096179
adventuresofhuck1904twai-HuckFinn.json,26,0.0,0.08148148148148149
adventuresofhuck1904twai-HuckFinn.json,27,0.0,0.03890489913544669
adventuresofhuck1904twai-HuckFinn.json,28,0.0,0.07094594594594594
adventuresofhuck1904twai-HuckFinn.json,29,0.0,0.061619718309859156
adventuresofhuck1904twai-HuckFinn.json,30,0.0,0.09615384615384616
adventuresofhuck1904twai-HuckFinn.json,31,0.0,0.037247474747474744
adventuresofhuck1904twai-HuckFinn.json,32,0.0,0.09247648902821316
adventuresofhuck1904twai-HuckFinn.json,33,0.0,0.09473684210526316
adventuresofhuck1904twai-HuckFinn.json,34,0.0,0.04145077720207254
adventuresofhuck1904twai-HuckFinn.json,35,-0.01639344262295082,0.04777070063694268
adventuresofhuck1904twai-HuckFinn.json,36,0.0,0.017123287671232876
adventuresofhuck1904twai-HuckFinn.json,37,0.0,0.017467248908296942
adventuresofhuck1904twai-HuckFinn.json,38,0.0,0.04525547445255475
adventuresofhuck1904twai-HuckFinn.json,39,0.0,-0.0050933786078098476
adventuresofhuck1904twai-HuckFinn.json,40,0.0,0.022257551669316374
adventuresofhuck1904twai-HuckFinn.json,41,0.04,0.07966616084977238
adventuresofhuck1904twai-HuckFinn.json,42,0.0,0.09461325966850828
adventuresofhuck1904twai-HuckFinn.json,43,0.0,-0.007547169811320755
cihm_50160-HuckFinn.json,1,0.0,-0.24111675126903553
cihm_50160-HuckFinn.json,2,0.0,-0.1441515650741351
cihm_50160-HuckFinn.json,3,0.0,-0.558047493403694
cihm_50160-HuckFinn.json,4,0.0,-0.0390625
cihm_50160-HuckFinn.json,5,-0.03571428571428571,0.0032822757111597373
cihm_50160-HuckFinn.json,6,0.0,-0.11782032400589101
cihm_50160-HuckFinn.json,7,0.0,-0.1788685524126456
cihm_50160-HuckFinn.json,8,0.0,-1.4740532959326789
cihm_50160-HuckFinn.json,9,0.0,-1.1036789297658862
cihm_50160-HuckFinn.json,10,0.0,-0.09803921568627451
cihm_50160-HuckFinn.json,11,0.0,-0.6622807017543859
cihm_50160-HuckFinn.json,12,0.0,-0.024657534246575342
cihm_50160-HuckFinn.json,13,0.0,0.017985611510791366
cihm_50160-HuckFinn.json,14,0.0,0.005605381165919282
cihm_50160-HuckFinn.json,15,0.0,0.0652892561983471
cihm_50160-HuckFinn.json,16,0.0,0.059050064184852376
cihm_50160-HuckFinn.json,17,0.0,0.053987730061349694
cihm_50160-HuckFinn.json,18,0.0,0.06851311953352769
cihm_50160-HuckFinn.json,19,0.0,-0.0344180225281602
cihm_50160-HuckFinn.json,20,0.0,-0.09482758620689655
cihm_50160-HuckFinn.json,21,0.0,0.021148036253776436
cihm_50160-HuckFinn.json,22,0.0,-0.028145695364238412
cihm_50160-HuckFinn.json,23,0.0,0.07110438729198185
cihm_50160-HuckFinn.json,24,0.0,0.1426403641881639
cihm_50160-HuckFinn.json,25,0.0,0.055327868852459015
cihm_50160-HuckFinn.json,26,0.0,0.17573872472783825
cihm_50160-HuckFinn.json,27,0.0,0.08456973293768547
cihm_50160-HuckFinn.json,28,0.0,0.1716826265389877
cihm_50160-HuckFinn.json,29,0.0,0.011642156862745098
cihm_50160-HuckFinn.json,30,0.0,0.07047872340425532
cihm_50160-HuckFinn.json,31,0.0,0.08732212160413971
cihm_50160-HuckFinn.json,32,0.0,0.011647254575707155
cihm_50160-HuckFinn.json,33,0.0,0.061823802163833076
cihm_50160-HuckFinn.json,34,0.0,0.12455830388692579
cihm_50160-HuckFinn.json,35,-0.037037037037037035,0.07479674796747968
cihm_50160-HuckFinn.json,36,0.0,0.07342657342657342
cihm_50160-HuckFinn.json,37,0.0,0.036418816388467376
cihm_50160-HuckFinn.json,38,0.0,0.0128
cihm_50160-HuckFinn.json,39,0.0,0.017761989342806393
cihm_50160-HuckFinn.json,40,0.0,-0.19073083778966132
cihm_50160-HuckFinn.json,41,0.0,0.07734375
cihm_50160-HuckFinn.json,42,0.0,0.204644412191582
cihm_50160-HuckFinn.json,43,0.0,0.19004524886877827
dli.ernet.14052-HuckFinn.json,1,0.0,-0.012315270935960592
dli.ernet.14052-HuckFinn.json,2,0.0,0.01097972972972973
dli.ernet.14052-HuckFinn.json,3,0.0,-0.08432304038004751
dli.ernet.14052-HuckFinn.json,4,0.0,-0.02014218009478673
dli.ernet.14052-HuckFinn.json,5,0.0,-0.07394366197183098
dli.ernet.14052-HuckFinn.json,6,0.0,-0.08573596358118361
dli.ernet.14052-HuckFinn.json,7,0.0,-0.019769357495881382
dli.ernet.14052-HuckFinn.json,8,0.0,-0.006242905788876277
dli.ernet.14052-HuckFinn.json,9,0.0,0.008048289738430584
dli.ernet.14052-HuckFinn.json,10,0.0,0.0023752969121140144
dli.ernet.14052-HuckFinn.json,11,0.0,0.06428571428571428
dli.ernet.14052-HuckFinn.json,12,0.0,0.0013966480446927375
dli.ernet.14052-HuckFinn.json,13,0.0,-0.03653846153846154
dli.ernet.14052-HuckFinn.json,14,0.0,0.07057416267942583
dli.ernet.14052-HuckFinn.json,15,0.0,0.04774305555555555
dli.ernet.14052-HuckFinn.json,16,0.0,-0.012
dli.ernet.14052-HuckFinn.json,17,0.0,0.0013003901170351106
dli.ernet.14052-HuckFinn.json,18,0.0,-0.057651991614255764
dli.ernet.14052-HuckFinn.json,19,0.0,-0.037267080745341616
dli.ernet.14052-HuckFinn.json,20,0.0,-0.05103211009174312
dli.ernet.14052-HuckFinn.json,21,0.0,-0.007306889352818371
dli.ernet.14052-HuckFinn.json,22,0.0,0.015833333333333335
dli.ernet.14052-HuckFinn.json,23,0.029411764705882353,0.020440251572327043
dli.ernet.14052-HuckFinn.json,24,0.0,0.036243822075782535
dli.ernet.14052-HuckFinn.json,25,0.0,0.021769662921348316
dli.ernet.14052-HuckFinn.json,26,0.0,0.12396694214876033
dli.ernet.14052-HuckFinn.json,27,0.0,0.03571428571428571
dli.ernet.14052-HuckFinn.json,28,0.0,0.062316715542521994
dli.ernet.14052-HuckFinn.json,29,0.0,0.06637168141592921
dli.ernet.14052-HuckFinn.json,30,0.0,0.0811965811965812
dli.ernet.14052-HuckFinn.json,31,0.0,0.022602739726027398
dli.ernet.14052-HuckFinn.json,32,0.0,0.04431438127090301
dli.ernet.14052-HuckFinn.json,33,0.0,0.04508856682769726
dli.ernet.14052-HuckFinn.json,34,0.0,0.14085820895522388
dli.ernet.14052-HuckFinn.json,35,0.0,0.04222972972972973
dli.ernet.14052-HuckFinn.json,36,0.0,0.0521415270018622
dli.ernet.14052-HuckFinn.json,37,0.0,0.024603174603174603
dli.ernet.14052-HuckFinn.json,38,0.0,0.07865168539325842
dli.ernet.14052-HuckFinn.json,39,0.0,0.007352941176470588
dli.ernet.14052-HuckFinn.json,40,0.0,0.08075601374570447
dli.ernet.14052-HuckFinn.json,41,0.05555555555555555,4.351639344262295
dli.ernet.14052-HuckFinn.json,42,nan,nan
dli.ernet.14052-HuckFinn.json,43,0.0,-0.00425531914893617
dli.ernet.235649-HuckFinn.json,1,nan,nan
dli.ernet.235649-HuckFinn.json,2,nan,nan
dli.ernet.235649-HuckFinn.json,3,nan,nan
dli.ernet.235649-HuckFinn.json,4,nan,nan
dli.ernet.235649-HuckFinn.json,5,nan,nan
dli.ernet.235649-HuckFinn.json,6,nan,nan
dli.ernet.235649-HuckFinn.json,7,nan,nan
dli.ernet.235649-HuckFinn.json,8,nan,nan
dli.ernet.235649-HuckFinn.json,9,nan,nan
dli.ernet.235649-HuckFinn.json,10,nan,nan
dli.ernet.235649-HuckFinn.json,11,nan,nan
dli.ernet.235649-HuckFinn.json,12,nan,nan
dli.ernet.235649-HuckFinn.json,13,nan,nan
dli.ernet.235649-HuckFinn.json,14,nan,nan
dli.ernet.235649-HuckFinn.json,15,nan,nan
dli.ernet.235649-HuckFinn.json,16,0.0,-0.4869942196531792
dli.ernet.235649-HuckFinn.json,17,0.0,-0.13740458015267176
dli.ernet.235649-HuckFinn.json,18,0.0,-0.2337866108786611
dli.ernet.235649-HuckFinn.json,19,0.0,-0.1565217391304348
dli.ernet.235649-HuckFinn.json,20,0.0,-0.14016018306636155
dli.ernet.235649-HuckFinn.json,21,0.0,-0.11642411642411643
dli.ernet.235649-HuckFinn.json,22,0.0,-0.06408094435075885
dli.ernet.235649-HuckFinn.json,23,0.0,-0.11496062992125984
dli.ernet.235649-HuckFinn.json,24,0.0,-0.11475409836065574
dli.ernet.235649-HuckFinn.json,25,0.0,-0.1169467787114846
dli.ernet.235649-HuckFinn.json,26,0.0,-0.16176470588235295
dli.ernet.235649-HuckFinn.json,27,0.0,-0.12232415902140673
dli.ernet.235649-HuckFinn.json,28,0.0,-0.21761280931586607
dli.ernet.235649-HuckFinn.json,29,0.0,-0.165625
dli.ernet.235649-HuckFinn.json,30,0.0,-0.1598360655737705
dli.ernet.235649-HuckFinn.json,31,0.0,-0.21545827633378933
dli.ernet.235649-HuckFinn.json,32,0.0,-0.14898989898989898
dli.ernet.235649-HuckFinn.json,33,0.0,-0.18330605564648117
dli.ernet.235649-HuckFinn.json,34,0.0,-0.14272388059701493
dli.ernet.235649-HuckFinn.json,35,0.019230769230769232,-0.14565587734241908
dli.ernet.235649-HuckFinn.json,36,0.0,-0.06972477064220184
dli.ernet.235649-HuckFinn.json,37,0.0,-0.08372093023255814
dli.ernet.235649-HuckFinn.json,38,0.0,-0.1187800963081862
dli.ernet.235649-HuckFinn.json,39,0.0,-0.10780669144981413
dli.ernet.235649-HuckFinn.json,40,0.0,-0.1386986301369863
dli.ernet.235649-HuckFinn.json,41,0.0,-0.17295081967213113
dli.ernet.235649-HuckFinn.json,42,0.0,-0.1
dli.ernet.235649-HuckFinn.json,43,0.0,-0.04184100418410042
dli.ernet.470159-HuckFinn.json,1,0.0,-0.08415841584158416
dli.ernet.470159-HuckFinn.json,2,0.0,-0.044763513513513514
dli.ernet.470159-HuckFinn.json,3,0.0,-0.09837962962962964
dli.ernet.470159-HuckFinn.json,4,0.0,-0.04257907542579075
dli.ernet.470159-HuckFinn.json,5,-0.09090909090909091,-0.17625899280575538
dli.ernet.470159-HuckFinn.json,6,0.0,-0.1211890243902439
dli.ernet.470159-HuckFinn.json,7,0.0,-0.08852459016393442
dli.ernet.470159-HuckFinn.json,8,0.0,-0.06761363636363636
dli.ernet.470159-HuckFinn.json,9,0.0,-0.006036217303822937
dli.ernet.470159-HuckFinn.json,10,0.0,-0.03365384615384615
dli.ernet.470159-HuckFinn.json,11,0.0,-0.023462783171521034
dli.ernet.470159-HuckFinn.json,12,0.0,-0.055020632737276476
dli.ernet.470159-HuckFinn.json,13,0.0,-0.083984375
dli.ernet.470159-HuckFinn.json,14,0.0,0.041561712846347604
dli.ernet.470159-HuckFinn.json,15,0.0,-0.006129597197898424
dli.ernet.470159-HuckFinn.json,16,0.0,-0.07327001356852103
dli.ernet.470159-HuckFinn.json,17,0.0,-0.04479578392621871
dli.ernet.470159-HuckFinn.json,18,0.0,-0.17981072555205047
dli.ernet.470159-HuckFinn.json,19,0.0,-0.07462686567164178
dli.ernet.470159-HuckFinn.json,20,0.0,-0.09593023255813954
dli.ernet.470159-HuckFinn.json,21,0.0,-0.05036726128016789
dli.ernet.470159-HuckFinn.json,22,0.0,-0.070446735395189
dli.ernet.470159-HuckFinn.json,23,0.0,-0.057971014492753624
dli.ernet.470159-HuckFinn.json,24,0.0,-0.6758349705304518
dli.ernet.470159-HuckFinn.json,25,0.0,-0.07153179190751445
dli.ernet.470159-HuckFinn.json,26,0.0,0.06622516556291391
dli.ernet.470159-HuckFinn.json,27,0.0,0.006201550387596899
dli.ernet.470159-HuckFinn.json,28,0.0,-0.05964653902798233
dli.ernet.470159-HuckFinn.json,29,0.0,-0.08664955070603338
dli.ernet.470159-HuckFinn.json,30,0.0,-0.029829545454545456
dli.ernet.470159-HuckFinn.json,31,0.0,-0.20426409903713894
dli.ernet.470159-HuckFinn.json,32,0.0,0.0008403361344537816
dli.ernet.470159-HuckFinn.json,33,0.0,-0.08823529411764706
dli.ernet.470159-HuckFinn.json,34,0.0,0.02897196261682243
dli.ernet.470159-HuckFinn.json,35,0.0,-0.04468802698145025
dli.ernet.470159-HuckFinn.json,36,0.0,-0.016822429906542057
dli.ernet.470159-HuckFinn.json,37,0.0,0.003993610223642172
dli.ernet.470159-HuckFinn.json,38,0.0,-0.07450331125827815
dli.ernet.470159-HuckFinn.json,39,0.0,-0.013182674199623353
dli.ernet.470159-HuckFinn.json,40,0.0,0.02631578947368421
dli.ernet.470159-HuckFinn.json,41,0.0,-0.03794266441821248
dli.ernet.470159-HuckFinn.json,42,0.0,-0.034074074074074076
dli.ernet.470159-HuckFinn.json,43,0.0,0.035416666666666666
mtpo,1,0.0,-0.006038647342995169
mtpo,2,0.0,-0.061036789297658864
mtpo,3,0.0,-0.003424657534246575
mtpo,4,0.0,-0.02132701421800948
mtpo,5,0.0,-0.14602803738317757
mtpo,6,0.0,0.02180451127819549
mtpo,7,0.0,-0.033112582781456956
mtpo,8,0.0,-0.029180695847362513
mtpo,9,0.0,-0.005917159763313609
mtpo,10,0.0,0.00234192037470726
mtpo,11,0.0,-0.058544303797468354
mtpo,12,0.0,-0.043055555555555555
mtpo,13,0.0,-0.1111111111111111
mtpo,14,0.03125,-0.17583732057416268
mtpo,15,0.0,-0.02339688041594454
mtpo,16,0.0,4.967202141900937
mtpo,17,0.0,-0.17861975642760486
mtpo,18,0.0,-0.08014477766287487
mtpo,19,0.0,-0.0757020757020757
mtpo,20,0.0,-0.010698198198198198
mtpo,21,0.0,-0.218335343787696
mtpo,22,0.0,-0.06282722513089005
mtpo,23,0.0,-0.07313195548489666
mtpo,24,0.0,-0.05747126436781609
mtpo,25,0.0,-0.05405405405405406
mtpo,26,0.0,-0.08774834437086093
mtpo,27,0.0,-0.03225806451612903
mtpo,28,0.0,-0.14607558139534885
mtpo,29,0.0,-0.12092731829573934
mtpo,30,0.0,-0.18873239436619718
mtpo,31,0.0,-0.12176870748299319
mtpo,32,0.0,-0.105
mtpo,33,0.0,-0.12643678160919541
mtpo,34,0.0,-0.10914179104477612
mtpo,35,0.018867924528301886,-0.14309764309764308
mtpo,36,0.0,-0.03903345724907063
mtpo,37,0.0,-0.07233704292527822
mtpo,38,0.0,-0.11932773109243698
mtpo,39,0.0,-0.29098360655737704
mtpo,40,0.0,-0.07388316151202749
mtpo,41,0.0,-0.10486577181208054
mtpo,42,0.0,-0.07749627421758569
mtpo,43,0.0,-0.049586776859504134
